Numero OI;Tipo Plano;Latitude;Longitude;Barramento;APP
1803_2024_JPC-01J2_T_2;Vegetação;-5,92988;-35,2906;P00351;
1803_2024_JPC-01J2_T_2;Vegetação;-5,93565;-35,2926;R52325;
1803_2024_JPC-01J2_T_2;Vegetação;-5,93196;-35,2961;R93343;
1803_2024_JPC-01J2_T_2;Vegetação;-5,93497;-35,3156;R97993;
1803_2024_JPC-01J2_T_2;Vegetação;-5,93137;-35,2965;T87381;
1803_2024_JPC-01J2_T_2;Vegetação;-5,93087;-35,2847;P00186;
1803_2024_JPC-01J2_T_2;Vegetação;-5,93223;-35,2894;P00344;
1803_2024_JPC-01J2_T_2;Vegetação;-5,93191;-35,2894;P00345;
1803_2024_JPC-01J2_T_2;Vegetação;-5,93086;-35,29;P00348;
1803_2024_JPC-01J2_T_2;Vegetação;-5,93016;-35,2904;P00350;
1803_2024_JPC-01J2_T_2;Vegetação;-5,93307;-35,2895;P00352;
1803_2024_JPC-01J2_T_2;Vegetação;-5,93382;-35,29;P00356;
1803_2024_JPC-01J2_T_2;Vegetação;-5,93335;-35,2925;P00391;
1803_2024_JPC-01J2_T_2;Vegetação;-5,93745;-35,3161;R97948;
1804_2024_JPC-01J2_T_3;Vegetação;-5,92599;-35,2937;M77249;
1805_2024_JPC-01J2_T_4;Vegetação;-5,94905;-35,2797;B10723;
1805_2024_JPC-01J2_T_4;Vegetação;-5,94883;-35,2829;L28400;
1805_2024_JPC-01J2_T_4;Vegetação;-5,94241;-35,2833;M67351;
1805_2024_JPC-01J2_T_4;Vegetação;-5,94337;-35,2848;R37719;
1805_2024_JPC-01J2_T_4;Vegetação;-5,94368;-35,2848;R37720;
1805_2024_JPC-01J2_T_4;Vegetação;-5,94391;-35,2847;R37742;
1805_2024_JPC-01J2_T_4;Vegetação;-5,94212;-35,2849;R39584;
1805_2024_JPC-01J2_T_4;Vegetação;-5,94822;-35,282;R46256;
1805_2024_JPC-01J2_T_4;Vegetação;-5,94311;-35,2833;L28350;
1805_2024_JPC-01J2_T_4;Vegetação;-5,94845;-35,283;L28399;
1878_2024_MCB-01M5_T_1;Vegetação;-5,85186;-35,3484;B11934;
1878_2024_MCB-01M5_T_1;Vegetação;-5,85198;-35,3482;B11936;
1878_2024_MCB-01M5_T_1;Vegetação;-5,83849;-35,3491;A10991;
1878_2024_MCB-01M5_T_1;Vegetação;-5,8381;-35,3492;A10992;
1878_2024_MCB-01M5_T_1;Vegetação;-5,83725;-35,3492;A10994;
1878_2024_MCB-01M5_T_1;Vegetação;-5,836;-35,3492;A10997;
1878_2024_MCB-01M5_T_1;Vegetação;-5,83567;-35,3492;A10998;
1878_2024_MCB-01M5_T_1;Vegetação;-5,84485;-35,348;A11009;
1878_2024_MCB-01M5_T_1;Vegetação;-5,85712;-35,3499;M85925;
1878_2024_MCB-01M5_T_1;Vegetação;-5,84466;-35,3466;M87438;
1878_2024_MCB-01M5_T_1;Vegetação;-5,84523;-35,3415;P19947;
1878_2024_MCB-01M5_T_1;Vegetação;-5,84812;-35,3459;P19965;
1878_2024_MCB-01M5_T_1;Vegetação;-5,85107;-35,3476;P21005;
1878_2024_MCB-01M5_T_1;Vegetação;-5,84476;-35,3474;R66568;
1878_2024_MCB-01M5_T_1;Vegetação;-5,86313;-35,3509;T00430;
1878_2024_MCB-01M5_T_1;Vegetação;-5,84402;-35,3451;M87444;
1878_2024_MCB-01M5_T_1;Vegetação;-5,85867;-35,3481;P18478A;
1878_2024_MCB-01M5_T_1;Vegetação;-5,85224;-35,3526;P18543;
1878_2024_MCB-01M5_T_1;Vegetação;-5,8498;-35,3509;P18552;
1878_2024_MCB-01M5_T_1;Vegetação;-5,8478;-35,3494;P18564;
1878_2024_MCB-01M5_T_1;Vegetação;-5,84748;-35,3491;P18565;
1878_2024_MCB-01M5_T_1;Vegetação;-5,84621;-35,3494;P18573;
1878_2024_MCB-01M5_T_1;Vegetação;-5,84334;-35,3491;P18581;
1878_2024_MCB-01M5_T_1;Vegetação;-5,84154;-35,3491;P18586;
1878_2024_MCB-01M5_T_1;Vegetação;-5,84523;-35,3415;P19947;
1878_2024_MCB-01M5_T_1;Vegetação;-5,84557;-35,3419;P19948;
1878_2024_MCB-01M5_T_1;Vegetação;-5,84589;-35,3423;P19949;
1878_2024_MCB-01M5_T_1;Vegetação;-5,84617;-35,3426;P19950;
1878_2024_MCB-01M5_T_1;Vegetação;-5,84774;-35,3441;P19958;
1878_2024_MCB-01M5_T_1;Vegetação;-5,84798;-35,3444;P19959;
1878_2024_MCB-01M5_T_1;Vegetação;-5,84967;-35,3461;P19997;
1878_2024_MCB-01M5_T_1;Vegetação;-5,84996;-35,3464;P19998;
1878_2024_MCB-01M5_T_1;Vegetação;-5,85029;-35,3467;P19999;
1878_2024_MCB-01M5_T_1;Vegetação;-5,85053;-35,347;P21003;
1878_2024_MCB-01M5_T_1;Vegetação;-5,85268;-35,346;P21012;
1878_2024_MCB-01M5_T_1;Vegetação;-5,8531;-35,345;P21015;
1878_2024_MCB-01M5_T_1;Vegetação;-5,85289;-35,3444;P21018;
1878_2024_MCB-01M5_T_1;Vegetação;-5,853;-35,3442;P21019;
1878_2024_MCB-01M5_T_1;Vegetação;-5,8531;-35,3435;P21020;
1878_2024_MCB-01M5_T_1;Vegetação;-5,85279;-35,3426;P21021;
1878_2024_MCB-01M5_T_1;Vegetação;-5,86303;-35,3503;T00431;
1879_2024_MCB-01M5_T_2;Vegetação;-5,84212;-35,3532;A11157;
1879_2024_MCB-01M5_T_2;Vegetação;-5,8473;-35,3539;A11077;
1879_2024_MCB-01M5_T_2;Vegetação;-5,83653;-35,3527;A11172;
1879_2024_MCB-01M5_T_2;Vegetação;-5,83492;-35,3528;A11176;
1879_2024_MCB-01M5_T_2;Vegetação;-5,83451;-35,3527;A11177;11753/2025
1879_2024_MCB-01M5_T_2;Vegetação;-5,83631;-35,353;O29503;
1879_2024_MCB-01M5_T_2;Vegetação;-5,84422;-35,353;P18630;
1879_2024_MCB-01M5_T_2;Vegetação;-5,84372;-35,354;P18635;
1879_2024_MCB-01M5_T_2;Vegetação;-5,84196;-35,3527;P18647;
1879_2024_MCB-01M5_T_2;Vegetação;-5,84159;-35,3527;P18648;
1879_2024_MCB-01M5_T_2;Vegetação;-5,83966;-35,3526;P18653;
1879_2024_MCB-01M5_T_2;Vegetação;-5,83881;-35,3526;P18655;
1879_2024_MCB-01M5_T_2;Vegetação;-5,83735;-35,3527;P18659;
1879_2024_MCB-01M5_T_2;Vegetação;-5,83735;-35,3527;P18659;
1879_2024_MCB-01M5_T_2;Vegetação;-5,8419;-35,3569;L96171;
1879_2024_MCB-01M5_T_2;Vegetação;-5,83904;-35,3555;N51182;
1879_2024_MCB-01M5_T_2;Vegetação;-5,84007;-35,3527;P18652;
271_2024_SJM-01Z4_T_2;Redes;-6,08223;-35,2507;N18372;
271_2024_SJM-01Z4_T_2;Redes;-6,07565;-35,2536;P25605;
271_2024_SJM-01Z4_T_2;Redes;-6,07687;-35,2534;P25606;
271_2024_SJM-01Z4_T_2;Redes;-6,07805;-35,2531;P25607;
271_2024_SJM-01Z4_T_2;Redes;-6,079;-35,253;P25608;
271_2024_SJM-01Z4_T_2;Redes;-6,08167;-35,2516;P25610;
271_2024_SJM-01Z4_T_2;Redes;-6,08221;-35,2509;P25611;11590/2025
271_2024_SJM-01Z4_T_2;Redes;-6,08232;-35,2499;P25612;
271_2024_SJM-01Z4_T_2;Redes;-6,08292;-35,249;P25616;
271_2024_SJM-01Z4_T_2;Redes;-6,08343;-35,249;P25617;
271_2024_SJM-01Z4_T_2;Redes;-6,0843;-35,2489;P25619;
3030_2025_JPC-01J1_RU_1;Vegetação;-5,94344;-35,2493;N15518;
3030_2025_JPC-01J1_RU_1;Vegetação;-5,94233;-35,2501;N63801;
3030_2025_JPC-01J1_RU_1;Vegetação;-5,93984;-35,2614;P09776;
3030_2025_JPC-01J1_RU_1;Vegetação;-5,94293;-35,2513;R14097;
3030_2025_JPC-01J1_RU_1;Vegetação;-5,94103;-35,2605;R72442;
3030_2025_JPC-01J1_RU_1;Vegetação;-5,93947;-35,2615;U43990;12332/2025
3030_2025_JPC-01J1_RU_1;Vegetação;-5,93947;-35,2615;U43990;12332/2025
3030_2025_JPC-01J1_RU_1;Vegetação;-5,93936;-35,2612;U43991;12333/2025
3030_2025_JPC-01J1_RU_1;Vegetação;-5,95294;-35,2565;N15217;
3030_2025_JPC-01J1_RU_1;Vegetação;-5,95471;-35,2558;N15230;
3030_2025_JPC-01J1_RU_1;Vegetação;-5,95529;-35,2556;N15232;
3030_2025_JPC-01J1_RU_1;Vegetação;-5,95552;-35,2555;N15238;
3030_2025_JPC-01J1_RU_1;Vegetação;-5,95585;-35,2553;N15239;
3030_2025_JPC-01J1_RU_1;Vegetação;-5,95643;-35,255;N15246;
3030_2025_JPC-01J1_RU_1;Vegetação;-5,95173;-35,2568;N35578;
3030_2025_JPC-01J1_RU_1;Vegetação;-5,9414;-35,2626;P01434;
3030_2025_JPC-01J1_RU_1;Vegetação;-5,94035;-35,2612;P09778;
3151_2025_LTS-01Y3_RL_3107763_RR_1;Vegetação;-5,96785;-35,1741;M11997;
3151_2025_LTS-01Y3_RL_3107763_RR_1;Vegetação;-5,97457;-35,178;L92744;
3151_2025_LTS-01Y3_RL_3107763_RR_1;Vegetação;-5,96692;-35,1723;M73537;
3151_2025_LTS-01Y3_RL_3107763_RR_1;Vegetação;-5,97084;-35,1746;N84213;
3151_2025_LTS-01Y3_RL_3107763_RR_1;Vegetação;-5,97123;-35,174;N84214;
3151_2025_LTS-01Y3_RL_3107763_RR_1;Vegetação;-5,97268;-35,1758;N84218;
3151_2025_LTS-01Y3_RL_3107763_RR_1;Vegetação;-5,97423;-35,1744;N84226;
3151_2025_LTS-01Y3_RL_3107763_RR_1;Vegetação;-5,97388;-35,1772;N84230;
3151_2025_LTS-01Y3_RL_3107763_RR_1;Vegetação;-5,97435;-35,1777;R06858;
3151_2025_LTS-01Y3_RL_3107763_RR_1;Vegetação;-5,96778;-35,1723;R78839;
3151_2025_LTS-01Y3_RL_3107763_RR_1;Vegetação;-5,9477;-35,1833;T18879;
3151_2025_LTS-01Y3_RL_3107763_RR_1;Vegetação;-5,96685;-35,1712;T19699;
3151_2025_LTS-01Y3_RL_3107763_RR_1;Vegetação;-5,96691;-35,1799;N84206;
3151_2025_LTS-01Y3_RL_3107763_RR_1;Vegetação;-5,96754;-35,172;T19697;
3151_2025_LTS-01Y3_RL_3107763_RR_1;Vegetação;-5,96754;-35,172;T19697;
3153_2025_LTS-01Y3_RL_3109083_RR_1;Vegetação;-5,94617;-35,1942;T44540;
3153_2025_LTS-01Y3_RL_3109083_RR_1;Vegetação;-5,94586;-35,1946;T44542;
3153_2025_LTS-01Y3_RL_3109083_RR_1;Vegetação;-5,94603;-35,1935;T44554;
3153_2025_LTS-01Y3_RL_3109083_RR_1;Vegetação;-5,94553;-35,1941;T44557;
3153_2025_LTS-01Y3_RL_3109083_RR_1;Vegetação;-5,94531;-35,1944;T44559;
3153_2025_LTS-01Y3_RL_3109083_RR_1;Vegetação;-5,94562;-35,1932;T44567;
3153_2025_LTS-01Y3_RL_3109083_RR_1;Vegetação;-5,94517;-35,1928;T44580;
3153_2025_LTS-01Y3_RL_3109083_RR_1;Vegetação;-5,94413;-35,1942;T44587;
3153_2025_LTS-01Y3_RL_3109083_RR_1;Vegetação;-5,94477;-35,1925;T44593;
3153_2025_LTS-01Y3_RL_3109083_RR_1;Vegetação;-5,94167;-35,1912;T45404;
3153_2025_LTS-01Y3_RL_3109083_RR_1;Vegetação;-5,94133;-35,1915;T45407;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,95947;-35,1634;F2888;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,95913;-35,1633;F2890;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,96012;-35,166;F2894;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,95817;-35,1658;F2896;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,9679;-35,1559;M17609;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,96851;-35,1555;M17610;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,9699;-35,1543;M17613;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,97001;-35,1539;M17614;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,97578;-35,1571;B13953;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,97324;-35,156;B13961;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,97209;-35,1567;B13975;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,95864;-35,1646;F2884;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,95913;-35,1633;F2890;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,95744;-35,1636;G8127;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,95805;-35,1639;G8157;11750/2025
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,95756;-35,1631;G8161;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,95756;-35,1631;G8161;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,95768;-35,1627;G8162;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,95889;-35,1636;G8166;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,95889;-35,1636;G8166;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,95931;-35,163;G8169;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,95954;-35,1629;G8170;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,9582;-35,1623;G8178;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,95778;-35,1625;G8181;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,95853;-35,1617;G8185;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,95945;-35,1635;G8194;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,95987;-35,1637;G8196;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,95951;-35,1644;G8200;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,95932;-35,1648;G8202;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,95819;-35,1655;G8207;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,97296;-35,1557;M48258;11767/2025
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,97295;-35,1556;M48259;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,97295;-35,1571;M98029;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,97158;-35,1561;N07533;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,96869;-35,1557;N84259;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,9689;-35,1554;N84260;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,97243;-35,1582;O47391;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,97367;-35,1578;P24415;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,97342;-35,158;P24416;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,97279;-35,1586;P24418;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,97289;-35,1594;P24419;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,97176;-35,1547;P24433;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,9644;-35,1583;P24454;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,96299;-35,1594;P24459;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,96299;-35,1594;P24459;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,96157;-35,1606;P24463;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,96303;-35,1673;R22140;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,96281;-35,167;R22141;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,96253;-35,1667;R22142;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,96231;-35,1663;R22143;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,96205;-35,1659;R22144;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,96152;-35,1652;R22146;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,97323;-35,1552;R46831;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,97851;-35,1533;T63103;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,97871;-35,153;T63104;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,9727;-35,1589;O55722;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,98084;-35,1553;P24403;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,97871;-35,1572;P24404;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,97289;-35,1594;P24419;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,97306;-35,1604;P24424;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,97364;-35,1608;P24427;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,97483;-35,1607;P24428;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,97349;-35,1553;P24431;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,97176;-35,1547;P24433;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,97098;-35,154;P24434;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,96606;-35,1569;P24449;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,96564;-35,1572;P24450;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,9644;-35,1583;P24454;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,96368;-35,1588;P24457;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,96168;-35,1603;P24462;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,96065;-35,1615;P24468;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,97892;-35,1615;P24474;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,95815;-35,1662;R72640;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,97832;-35,157;R95021;
3281_2025_LTS-01Y3_RL_3076960_T_1;Vegetação;-5,9799;-35,1555;T63098;
3424_2025_PNA-01P2_RU_1;Vegetação;-5,87914;-35,2449;X02659;11475/2025
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,87765;-35,2339;F2115;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,87721;-35,2345;F2116;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,87692;-35,2348;F2117;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,88183;-35,2347;F2130;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,88425;-35,236;F2139;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,88434;-35,2364;F2140;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,88342;-35,2369;G5894;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,88028;-35,2357;G5935;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,88004;-35,2361;G5936;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,87987;-35,2364;G5937;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,87969;-35,2367;G5938;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,8795;-35,237;G5939;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,87936;-35,2373;G5940;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,88346;-35,239;G5967;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,88355;-35,2394;G5968;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,88623;-35,2388;L23347;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,87655;-35,2354;L74087;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,88095;-35,235;G5830;11694/2025
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,88171;-35,2331;G5846;11695/2025
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,88236;-35,2328;G5851;11696/2025
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,88117;-35,2333;G5860;11697/2025
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,88216;-35,2343;G5866;11698/2025
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,88457;-35,2374;G5877;11700/2025
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,88311;-35,2367;G5901;11689/2025
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,88304;-35,2355;G5917;11690/2025
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,88554;-35,2357;G5925;11691/2025
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,88101;-35,2382;G5990;11692/2025
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,87992;-35,2392;G5996;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,87962;-35,239;G5997;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,87902;-35,2386;G5999;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,87872;-35,2383;G6000;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,88089;-35,2366;G6022;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,88113;-35,2371;G6029;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,88105;-35,2373;G6130;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,88184;-35,2373;G6140;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,88141;-35,2402;G6144;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,88112;-35,24;G6145;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,88082;-35,2398;G6146;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,88052;-35,2396;G6147;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,88112;-35,2397;G6148;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,88132;-35,2394;G6149;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,88123;-35,2395;G6150;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,88235;-35,2408;G6172;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,88172;-35,2404;G6174;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,88266;-35,2392;G6184;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,88327;-35,2382;G6188;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,88299;-35,238;G6190;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,88507;-35,2411;G6212;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,88245;-35,2354;G8541;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,88179;-35,2396;GD0848;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,87976;-35,2342;GD1639;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,87976;-35,2342;GD1639;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,88442;-35,2367;GD3663;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,87526;-35,2359;L74641;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,87434;-35,2363;M65421;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,87411;-35,2366;M65422;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,87411;-35,2366;M65422;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,88204;-35,2406;MG1250;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,88363;-35,2328;N03471;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,87585;-35,2366;N15509;11685/2025
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,87566;-35,2369;N15510;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,87531;-35,2367;N15511;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,87461;-35,2363;N15513;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,88206;-35,2313;N35687;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,88302;-35,2298;N35699;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,8793;-35,2387;O19977;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,87952;-35,2346;R18612;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,87929;-35,235;R18613;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,87906;-35,2354;R18614;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,87813;-35,2369;R18620;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,88017;-35,2296;R77985;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,87581;-35,2366;T88529;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,87545;-35,2363;T88531;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,88241;-35,2324;X01515;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,88284;-35,2321;X01517;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,88163;-35,2336;X02754;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,88221;-35,234;X02757;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,88264;-35,2345;X02758;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,88267;-35,2343;X02759;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,88032;-35,2332;X02780;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,88379;-35,2345;X02792;11687/2025
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,88213;-35,2323;O29541;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,88251;-35,2323;O29542;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,88288;-35,2323;O29543;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,88324;-35,2324;O29544;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,8799;-35,2326;O43381;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,87964;-35,2308;R38287;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,87924;-35,2327;R38292;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,88047;-35,229;R55032;
3751_2025_PNA-01P2_RL_3103471_T_1;Vegetação;-5,88017;-35,2296;R77985;
